EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,1,1,26441.183945000015,59612.0,26899.8185735,59611.0,40,18
HashMapUsage,1,1,26578.403092999994,59612.0,27225.906363,59611.0,40,18
HashMapUsage,1,1,26590.199748499992,59620.0,27511.428317999995,59622.0,40,18
HashMapUsage,1,1,26781.784508499983,59665.0,27720.27829599999,59708.0,40,18
HashMapUsage,1,1,26849.857046499972,59694.0,28072.136880499995,59729.0,40,18
HashMapUsage,1,1,26871.019033500022,59713.0,28092.06845649996,59745.0,40,18
HashMapUsage,1,1,26986.90809299997,59809.0,28288.03965249998,59801.0,40,18
HashMapUsage,1,1,21222.02272799999,42913.0,20874.642389500004,42942.0,11,6
HashMapUsage,1,1,21229.121400500007,42948.0,21000.336472999996,42943.0,11,6
HashMapUsage,1,1,21235.543701500017,42957.0,21306.932214500022,42956.0,11,6
HashMapUsage,1,1,21349.737590499997,43051.0,21414.96996750001,42957.0,11,6
HashMapUsage,1,1,21436.573264,43056.0,21431.139158500006,43000.0,11,6
HashMapUsage,1,1,21482.671634500002,43060.0,21441.180755499998,43047.0,11,6
HashMapUsage,1,1,21493.006349499996,43066.0,21446.1358165,43050.0,11,6
HashMapUsage,1,1,21538.288395000003,43090.0,21461.603282499975,43096.0,11,6
HashMapUsage,1,1,21656.361290499997,43095.0,21690.553244000006,43100.0,11,6
HashMapUsage,1,1,21660.47428600001,43097.0,21709.279425500004,43117.0,11,6
HashMapUsage,1,1,21724.116017500015,43099.0,21720.942071500005,43155.0,11,6
HashMapUsage,1,1,21823.044975499994,43103.0,21784.72137300001,43158.0,11,6
HashMapUsage,1,1,21827.201471,43112.0,21885.49480399999,43194.0,11,6
HashMapUsage,1,1,21862.217542500006,43113.0,21960.868809000018,43198.0,11,6
HashMapUsage,1,1,22046.657837000002,43200.0,22029.615920500004,43199.0,11,6
HashMapUsage,1,1,22090.52835349999,43207.0,22307.546020000005,43202.0,11,6
HashMapUsage,1,1,22110.411625499994,43222.0,22320.267868499992,43203.0,11,6
HashMapUsage,1,1,22155.366908499986,43260.0,22333.520773499997,43205.0,11,6
HashMapUsage,1,1,22235.27755350001,43299.0,22377.756926500006,43208.0,11,6
HashMapUsage,1,1,22247.748618500013,43308.0,22391.635165500014,43213.0,11,6
HashMapUsage,1,1,22295.632264000014,43363.0,22397.645664000007,43252.0,11,6
HashMapUsage,1,1,22352.49757500002,43366.0,22439.785315499998,43255.0,11,6
HashMapUsage,1,1,22392.738641999986,43401.0,22595.732138000018,43261.0,11,6
HashMapUsage,1,1,22410.761857499987,43448.0,22599.410724999998,43295.0,11,6
HashMapUsage,1,1,22464.3546455,43472.0,22877.892676,43345.0,11,6
HashMapUsage,1,1,20133.988733000013,39875.0,20324.574451,39888.0,11,6
HashMapUsage,1,1,20198.352458500005,39894.0,20395.583856999994,39950.0,11,6
HashMapUsage,1,1,20453.783098500004,39949.0,20626.4337695,39983.0,11,6
HashMapUsage,1,1,20713.650900500004,39949.0,20820.92032749999,39987.0,11,6
HashMapUsage,1,1,20727.313576499993,39963.0,20889.662963000013,39992.0,11,6
HashMapUsage,1,1,20747.300795000006,39979.0,20920.852888500005,39994.0,11,6
HashMapUsage,1,1,20893.001190999992,40010.0,20982.271139,40003.0,11,6
HashMapUsage,1,1,20950.745822999997,40044.0,20997.782711500015,40041.0,11,6
HashMapUsage,1,1,21025.824590500008,40098.0,21038.028883000003,40044.0,11,6
HashMapUsage,1,1,21026.24570799999,40133.0,21193.49252650001,40044.0,11,6
HashMapUsage,1,1,21069.14638249999,40150.0,21194.010521999986,40063.0,11,6
HashMapUsage,1,1,21082.064199999997,40152.0,21235.75275549999,40089.0,11,6
HashMapUsage,1,1,21108.432206499994,40153.0,21296.510522499993,40097.0,11,6
HashMapUsage,1,1,21139.5145475,40165.0,21368.408359500023,40141.0,11,6
HashMapUsage,1,1,21239.755115499982,40182.0,21370.315361500016,40144.0,11,6
HashMapUsage,1,1,21301.994655499995,40184.0,21414.884153000014,40149.0,11,6
HashMapUsage,1,1,21413.093268999994,40189.0,21446.231059000005,40150.0,11,6
HashMapUsage,1,1,21424.21790749999,40202.0,21570.17798249999,40182.0,11,6
HashMapUsage,1,1,21482.115172999987,40238.0,21587.4063205,40190.0,11,6
HashMapUsage,1,1,21513.93361649999,40243.0,21723.879777000016,40248.0,11,6
HashMapUsage,1,1,21545.198800999995,40252.0,21816.193146499994,40288.0,11,6
HashMapUsage,1,1,21578.50218350001,40295.0,22232.253715000003,40289.0,11,6
HashMapUsage,1,1,21664.80858700001,40307.0,22261.709077500003,40294.0,11,6
HashMapUsage,1,1,21890.271943000018,40357.0,23004.774975500015,40341.0,11,6
HashMapUsage,1,1,21993.26989349999,40394.0,23775.046816499995,40342.0,11,6
HashMapUsage,1,1,20239.042727999997,41292.0,20050.38532200001,41249.0,11,6
HashMapUsage,1,1,20349.781821499993,41397.0,20273.913039999985,41352.0,11,6
HashMapUsage,1,1,20678.519617,41439.0,20281.292337499995,41358.0,11,6
HashMapUsage,1,1,20907.58701549999,41488.0,20323.660035999987,41393.0,11,6
HashMapUsage,1,1,21013.556183499993,41496.0,20510.785476000005,41432.0,11,6
HashMapUsage,1,1,21057.0491815,41538.0,20604.60189849999,41506.0,11,6
HashMapUsage,1,1,21129.317073500006,41540.0,20677.51758500001,41510.0,11,6
HashMapUsage,1,1,21200.793143500017,41546.0,20733.781648500004,41521.0,11,6
HashMapUsage,1,1,21252.777502499997,41557.0,20746.99743199999,41550.0,11,6
HashMapUsage,1,1,21284.192913000006,41559.0,20790.920971000003,41556.0,11,6
HashMapUsage,1,1,21314.118717999994,41596.0,20975.79111299999,41585.0,11,6
HashMapUsage,1,1,21339.687802999993,41601.0,21042.596538000005,41596.0,11,6
HashMapUsage,1,1,21409.947346000015,41639.0,21288.857997500007,41612.0,11,6
HashMapUsage,1,1,21492.003519500002,41648.0,21420.548661999997,41646.0,11,6
HashMapUsage,1,1,21566.336218500004,41654.0,21471.92260449998,41647.0,11,6
HashMapUsage,1,1,21592.890441499985,41661.0,21519.13257150001,41681.0,11,6
HashMapUsage,1,1,21662.073921500014,41663.0,21521.707191999994,41691.0,11,6
HashMapUsage,1,1,21672.19064,41695.0,21593.462681000005,41693.0,11,6
HashMapUsage,1,1,21722.519779499988,41715.0,21752.65435000001,41700.0,11,6
HashMapUsage,1,1,21972.899703499992,41746.0,21774.880092000007,41701.0,11,6
HashMapUsage,1,1,22031.27438299997,41748.0,21864.339168000006,41738.0,11,6
HashMapUsage,1,1,22086.5711475,41802.0,22221.278705999997,41744.0,11,6
HashMapUsage,1,1,22137.637668500014,41808.0,22230.448064500004,41769.0,11,6
HashMapUsage,1,1,22402.6558045,41857.0,22289.25037,41787.0,11,6
HashMapUsage,1,1,23010.80045650001,41870.0,22332.223439000016,41858.0,11,6
HashMapUsage,1,1,22896.045707999998,48927.0,19639.403571,48892.0,11,6
HashMapUsage,1,1,23061.024245499986,48972.0,19796.285109999997,48920.0,11,6
HashMapUsage,1,1,23244.059254499996,48976.0,22840.23039249998,48970.0,11,6
HashMapUsage,1,1,23259.8629875,48991.0,22946.66379100002,48985.0,11,6
HashMapUsage,1,1,23385.804089499998,49024.0,23021.694545999995,48995.0,11,6
HashMapUsage,1,1,23401.319766500004,49057.0,23075.10462000001,49012.0,11,6
HashMapUsage,1,1,23415.669583999996,49068.0,23362.966326500016,49024.0,11,6
HashMapUsage,1,1,23550.326412500013,49073.0,23592.976048,49062.0,11,6
HashMapUsage,1,1,23618.878156500006,49077.0,23618.168404000007,49064.0,11,6
HashMapUsage,1,1,23649.9083835,49115.0,23639.006739500008,49084.0,11,6
HashMapUsage,1,1,23681.076326499988,49120.0,23673.37339700001,49088.0,11,6
HashMapUsage,1,1,23693.643222499995,49124.0,23724.556728499974,49117.0,11,6
HashMapUsage,1,1,23699.700214500008,49165.0,23772.835469000005,49124.0,11,6
HashMapUsage,1,1,23764.64808149999,49169.0,23781.447638000012,49161.0,11,6
HashMapUsage,1,1,23784.33560349999,49176.0,23788.351325999985,49170.0,11,6
HashMapUsage,1,1,23796.680978999982,49191.0,23827.033550499997,49173.0,11,6
HashMapUsage,1,1,23834.252674000003,49196.0,23832.740808500006,49176.0,11,6
HashMapUsage,1,1,23923.666439999983,49218.0,23865.353305,49267.0,11,6
HashMapUsage,1,1,23937.6571915,49219.0,23907.00696199999,49277.0,11,6
HashMapUsage,1,1,24047.097813500004,49269.0,23917.600297499994,49311.0,11,6
HashMapUsage,1,1,24349.724441499995,49271.0,24024.309865500007,49370.0,11,6
HashMapUsage,1,1,24382.767909499995,49273.0,24167.2287195,49374.0,11,6
HashMapUsage,1,1,24519.918294999992,49274.0,24286.428123999973,49476.0,11,6
HashMapUsage,1,1,25122.302026999998,49280.0,24766.53865250001,49607.0,11,6
HashMapUsage,1,1,25253.436131500002,49286.0,27904.64450299997,49618.0,11,6
HashMapUsage,1,1,27302.680980999994,59396.0,18274.416992000006,59802.0,11,6
HashMapUsage,1,1,27595.91220450001,59402.0,18468.83875,59826.0,11,6
HashMapUsage,1,1,27628.607984499995,59406.0,18584.881797500002,59827.0,11,6
HashMapUsage,1,1,27683.00390099998,59416.0,18762.228076500018,59859.0,11,6
HashMapUsage,1,1,27742.68494049997,59449.0,18767.590490499988,59901.0,11,6
HashMapUsage,1,1,27768.24678949998,59500.0,18809.39424499998,59901.0,11,6
HashMapUsage,1,1,27802.536526999967,59514.0,18827.30331500002,59906.0,11,6
HashMapUsage,1,1,27820.17447700004,59515.0,18926.346587999993,59911.0,11,6
HashMapUsage,1,1,27868.046295499975,59521.0,18950.063292500025,59912.0,11,6
HashMapUsage,1,1,27945.178843499976,59582.0,22944.199545999978,59913.0,11,6
HashMapUsage,1,1,27950.344446500003,59603.0,23240.501266499996,59916.0,11,6
HashMapUsage,1,1,27999.32201749998,59608.0,23278.266337000015,60028.0,11,6
HashMapUsage,1,1,28006.215878999985,59609.0,23369.06138399997,60030.0,11,6
HashMapUsage,1,1,28058.261057999967,59612.0,23429.610899999978,60061.0,11,6
HashMapUsage,1,1,28152.24453549998,59618.0,23511.92094650002,60163.0,11,6
HashMapUsage,1,1,28155.671147499965,59618.0,23643.70966649998,60199.0,11,6
HashMapUsage,1,1,28200.926133000026,59621.0,23723.616918000003,60711.0,11,6
HashMapUsage,1,1,28496.87652600001,59623.0,23732.886720000013,60712.0,11,6
HashMapUsage,1,1,28506.038706499992,59627.0,23790.758176499992,60784.0,11,6
HashMapUsage,1,1,28536.4344945,59697.0,23791.013023500003,60871.0,11,6
HashMapUsage,1,1,28604.736801000014,59698.0,23821.710744500007,60914.0,11,6
HashMapUsage,1,1,28777.533096000014,59727.0,23949.114400500006,60931.0,11,6
HashMapUsage,1,1,28883.26050699999,59805.0,23962.069902499996,60931.0,11,6
HashMapUsage,1,1,29159.87771800001,59813.0,23991.02492800001,60933.0,11,6
HashMapUsage,1,1,29210.478639999972,60013.0,24004.98835999999,61231.0,11,6
HashMapUsage,2,0,21123.435305499996,42948.0,21492.885931999997,42900.0,4,4
HashMapUsage,2,0,21244.694579499996,42965.0,21630.808842,42955.0,4,4
HashMapUsage,2,0,21550.409394499995,42977.0,21707.778164500003,42955.0,4,4
HashMapUsage,2,0,21578.258847500005,43051.0,21796.503952500007,43019.0,4,4
HashMapUsage,2,0,21702.324411500005,43051.0,21935.52110749999,43050.0,4,4
HashMapUsage,2,0,21758.584521500008,43062.0,22029.2620485,43051.0,4,4
HashMapUsage,2,0,21801.499489000013,43088.0,22032.35420550001,43053.0,4,4
HashMapUsage,2,0,21916.828929999978,43106.0,22039.693723499997,43057.0,4,4
HashMapUsage,2,0,21980.093664500004,43130.0,22040.374534999977,43057.0,4,4
HashMapUsage,2,0,22069.867236999984,43149.0,22133.759386,43065.0,4,4
HashMapUsage,2,0,22193.85688100001,43153.0,22181.647619999996,43155.0,4,4
HashMapUsage,2,0,22227.223503999998,43162.0,22194.427884000004,43165.0,4,4
HashMapUsage,2,0,22241.25749500001,43178.0,22251.58104349998,43166.0,4,4
HashMapUsage,2,0,22364.478582999996,43179.0,22323.961217500015,43203.0,4,4
HashMapUsage,2,0,22505.445366999993,43204.0,22368.216735500002,43205.0,4,4
HashMapUsage,2,0,22571.42848199999,43213.0,22728.31260399999,43205.0,4,4
HashMapUsage,2,0,22572.384746999993,43216.0,22729.350855000004,43210.0,4,4
HashMapUsage,2,0,22620.37774550001,43246.0,22764.127964500003,43211.0,4,4
HashMapUsage,2,0,22708.725472000016,43251.0,22873.129910500014,43249.0,4,4
HashMapUsage,2,0,22811.563072000026,43262.0,22965.007388500006,43257.0,4,4
HashMapUsage,2,0,22864.659275500006,43263.0,22990.370809500022,43276.0,4,4
HashMapUsage,2,0,22865.33650250001,43264.0,23035.237827999998,43302.0,4,4
HashMapUsage,2,0,22912.12823649999,43268.0,23149.044510500004,43308.0,4,4
HashMapUsage,2,0,22973.884144499996,43358.0,23400.630239499984,43316.0,4,4
HashMapUsage,2,0,24597.85721200002,43457.0,23569.912235500004,43357.0,4,4
HashMapUsage,2,0,21396.11661,40002.0,21654.507299999997,40062.0,4,4
HashMapUsage,2,0,21538.909539499986,40066.0,21687.485825000007,40096.0,4,4
HashMapUsage,2,0,21669.566073999988,40068.0,21864.63987149998,40099.0,4,4
HashMapUsage,2,0,21847.77568699999,40151.0,21911.205898499993,40100.0,4,4
HashMapUsage,2,0,22076.87324449998,40157.0,21972.845423499988,40102.0,4,4
HashMapUsage,2,0,22214.019611499993,40204.0,22018.022608000003,40102.0,4,4
HashMapUsage,2,0,22252.1446205,40217.0,22176.283840500007,40141.0,4,4
HashMapUsage,2,0,22354.2987955,40231.0,22183.035656499986,40166.0,4,4
HashMapUsage,2,0,22440.029594500007,40247.0,22195.062974499986,40170.0,4,4
HashMapUsage,2,0,22454.999919999995,40248.0,22207.552819000008,40174.0,4,4
HashMapUsage,2,0,22536.258141500006,40251.0,22235.426344000007,40203.0,4,4
HashMapUsage,2,0,22541.65309199999,40254.0,22369.862106000008,40207.0,4,4
HashMapUsage,2,0,22569.4450295,40263.0,22481.216891499997,40214.0,4,4
HashMapUsage,2,0,22602.667249000002,40303.0,22542.90390500001,40249.0,4,4
HashMapUsage,2,0,22655.882410500017,40310.0,22550.925967000003,40259.0,4,4
HashMapUsage,2,0,22697.5377795,40358.0,22634.241897999993,40305.0,4,4
HashMapUsage,2,0,22700.639787499993,40362.0,22678.670841,40307.0,4,4
HashMapUsage,2,0,22723.162915999983,40365.0,22744.06403749999,40363.0,4,4
HashMapUsage,2,0,22732.489403500003,40375.0,22861.77225299999,40365.0,4,4
HashMapUsage,2,0,22774.838137000002,40380.0,22973.323908999995,40380.0,4,4
HashMapUsage,2,0,23019.207377999992,40381.0,23104.979835500024,40398.0,4,4
HashMapUsage,2,0,23229.1434415,40407.0,23185.8214385,40402.0,4,4
HashMapUsage,2,0,23237.465308500003,40448.0,23228.140884999993,40416.0,4,4
HashMapUsage,2,0,23246.816375500006,40517.0,24587.671828000013,40456.0,4,4
HashMapUsage,2,0,23286.85592050001,40569.0,25131.810495999984,40496.0,4,4
HashMapUsage,2,0,21684.154445000004,41473.0,20920.661663000014,41468.0,4,4
HashMapUsage,2,0,21742.454996499982,41479.0,21531.985609999996,41493.0,4,4
HashMapUsage,2,0,21871.042668000006,41507.0,21895.05047599999,41519.0,4,4
HashMapUsage,2,0,21946.287100499998,41523.0,21927.266610500003,41565.0,4,4
HashMapUsage,2,0,21988.393187000005,41567.0,21985.270172999997,41565.0,4,4
HashMapUsage,2,0,22071.200075999994,41573.0,22034.989719999987,41574.0,4,4
HashMapUsage,2,0,22189.184398999976,41593.0,22041.034952500002,41609.0,4,4
HashMapUsage,2,0,22216.61953599999,41652.0,22057.06048699999,41662.0,4,4
HashMapUsage,2,0,22230.773752500005,41656.0,22082.2842165,41664.0,4,4
HashMapUsage,2,0,22324.020303499976,41660.0,22114.341130500023,41668.0,4,4
HashMapUsage,2,0,22337.488867499982,41692.0,22203.764784500006,41670.0,4,4
HashMapUsage,2,0,22456.2868965,41696.0,22280.232675500014,41671.0,4,4
HashMapUsage,2,0,22519.737624500034,41697.0,22292.791761000008,41671.0,4,4
HashMapUsage,2,0,22528.018961000005,41716.0,22418.017253500002,41703.0,4,4
HashMapUsage,2,0,22564.822007999996,41728.0,22438.193617499997,41706.0,4,4
HashMapUsage,2,0,22567.445488499998,41766.0,22531.019732499997,41712.0,4,4
HashMapUsage,2,0,22622.236730499983,41785.0,22566.407023499996,41718.0,4,4
HashMapUsage,2,0,22821.005466,41787.0,22601.468073499997,41752.0,4,4
HashMapUsage,2,0,22854.596095499997,41787.0,22662.39031700001,41758.0,4,4
HashMapUsage,2,0,22974.846913500012,41811.0,22777.171723499996,41763.0,4,4
HashMapUsage,2,0,23008.711666000014,41817.0,22816.648213,41764.0,4,4
HashMapUsage,2,0,23042.48978849999,41831.0,23074.31277049998,41768.0,4,4
HashMapUsage,2,0,23249.563805999995,41858.0,23281.382547,41774.0,4,4
HashMapUsage,2,0,23575.550592999993,41893.0,23631.34285649999,41774.0,4,4
HashMapUsage,2,0,24108.05665499999,41920.0,24488.442930000012,41905.0,4,4
HashMapUsage,2,0,24319.764789000008,48997.0,24441.110171499982,48883.0,5,5
HashMapUsage,2,0,24394.970986999997,49106.0,24482.297944499995,49058.0,5,5
HashMapUsage,2,0,24482.400027000018,49107.0,24605.716875500006,49086.0,5,5
HashMapUsage,2,0,24526.00880149999,49119.0,24837.46572749998,49088.0,5,5
HashMapUsage,2,0,24660.0162245,49185.0,25122.7823695,49096.0,5,5
HashMapUsage,2,0,24871.527773999987,49185.0,25158.480151999982,49135.0,5,5
HashMapUsage,2,0,24979.72304350001,49197.0,25331.201013999987,49137.0,5,5
HashMapUsage,2,0,24985.089711999994,49197.0,25354.343689999998,49137.0,5,5
HashMapUsage,2,0,25048.06843450001,49198.0,25398.25665549999,49186.0,5,5
HashMapUsage,2,0,25073.020896000013,49228.0,25449.180872000015,49188.0,5,5
HashMapUsage,2,0,25149.15833199999,49244.0,25487.83834349998,49192.0,5,5
HashMapUsage,2,0,25168.253225500004,49245.0,25510.537015999995,49193.0,5,5
HashMapUsage,2,0,25300.54873500002,49247.0,25526.958918499986,49214.0,5,5
HashMapUsage,2,0,25445.154334500006,49269.0,25670.171603000003,49216.0,5,5
HashMapUsage,2,0,25465.696140499993,49280.0,25685.447916,49224.0,5,5
HashMapUsage,2,0,25551.29148099999,49284.0,25721.916043999994,49283.0,5,5
HashMapUsage,2,0,25554.158420499996,49287.0,25789.784203499996,49286.0,5,5
HashMapUsage,2,0,25570.883707500016,49290.0,25806.582546,49294.0,5,5
HashMapUsage,2,0,25647.203914999987,49291.0,25970.193733999993,49297.0,5,5
HashMapUsage,2,0,25696.76506649998,49348.0,26109.839156499987,49297.0,5,5
HashMapUsage,2,0,25886.445823,49386.0,26134.603984000005,49301.0,5,5
HashMapUsage,2,0,25949.721645999998,49388.0,26181.225561000007,49347.0,5,5
HashMapUsage,2,0,26282.54473499999,49416.0,26335.527134000014,49379.0,5,5
HashMapUsage,2,0,26323.824176999995,49481.0,26498.586442000007,49386.0,5,5
HashMapUsage,2,0,26397.562663999994,49481.0,26890.422818000003,49407.0,5,5
HashMapUsage,2,0,27834.954100999996,59521.0,28862.84546600002,59377.0,4,4
HashMapUsage,2,0,28455.774557499997,59535.0,29092.665030499964,59537.0,4,4
HashMapUsage,2,0,28661.998326499976,59580.0,29196.748883500008,59569.0,4,4
HashMapUsage,2,0,28721.008363499957,59619.0,29362.897344999976,59589.0,4,4
HashMapUsage,2,0,29292.22915949997,59619.0,29477.380357999977,59616.0,4,4
HashMapUsage,2,0,29319.338082999984,59623.0,29482.711029999988,59620.0,4,4
HashMapUsage,2,0,29408.71261149998,59629.0,29595.484347500034,59625.0,4,4
HashMapUsage,2,0,29422.45343700001,59630.0,29607.503484499975,59646.0,4,4
HashMapUsage,2,0,29433.104131999993,59680.0,29641.696472499974,59709.0,4,4
HashMapUsage,2,0,29458.569542999994,59681.0,29651.939734499978,59718.0,4,4
HashMapUsage,2,0,29531.655671999994,59699.0,29746.13646399996,59721.0,4,4
HashMapUsage,2,0,29688.231493,59715.0,29807.443506499985,59728.0,4,4
HashMapUsage,2,0,29728.788580499993,59726.0,29842.547332999995,59732.0,4,4
HashMapUsage,2,0,29731.979310499995,59731.0,29863.874606500005,59734.0,4,4
HashMapUsage,2,0,29744.931707999956,59733.0,30043.943141999975,59737.0,4,4
HashMapUsage,2,0,29758.37579100001,59734.0,30309.09392849999,59777.0,4,4
HashMapUsage,2,0,29761.963724499994,59740.0,30408.756543499996,59806.0,4,4
HashMapUsage,2,0,29794.961585999983,59780.0,30445.2794675,59816.0,4,4
HashMapUsage,2,0,29825.877181999997,59794.0,30592.177823999973,59821.0,4,4
HashMapUsage,2,0,29841.063132999974,59820.0,30659.589965999992,59821.0,4,4
HashMapUsage,2,0,29919.410954000003,59826.0,30719.57848899996,59825.0,4,4
HashMapUsage,2,0,29946.30489949999,59832.0,31132.74745049999,59827.0,4,4
HashMapUsage,2,0,30115.815560499963,59894.0,31139.402438500005,59835.0,4,4
HashMapUsage,2,0,30146.595293500028,59917.0,31190.14274950002,59877.0,4,4
HashMapUsage,2,0,30614.478566500013,59924.0,31964.47491199999,60013.0,4,4
HashMapUsage,1,0,17194.46861300001,42894.0,14577.477730499997,43249.0,2,2
HashMapUsage,1,0,17281.49263000002,42905.0,15389.702357000002,43258.0,2,2
HashMapUsage,1,0,17470.523994499996,43000.0,16980.604896500005,43284.0,2,2
HashMapUsage,1,0,17523.114956500005,43068.0,17208.584835500005,43353.0,2,2
HashMapUsage,1,0,17535.872349,43095.0,17342.103034500007,43354.0,2,2
HashMapUsage,1,0,17539.755008000004,43103.0,17406.876194500004,43362.0,2,2
HashMapUsage,1,0,17550.80936999999,43108.0,17445.690191,43399.0,2,2
HashMapUsage,1,0,17568.926070000012,43200.0,17483.420144000018,43399.0,2,2
HashMapUsage,1,0,17637.339748999995,43202.0,17513.009502000008,43401.0,2,2
HashMapUsage,1,0,17643.85092150001,43204.0,17608.484547000004,43412.0,2,2
HashMapUsage,1,0,17701.449980999998,43246.0,17637.232717500017,43444.0,2,2
HashMapUsage,1,0,17809.83519249999,43254.0,17693.144974499995,43454.0,2,2
HashMapUsage,1,0,17861.07600099999,43264.0,17712.802867999988,43454.0,2,2
HashMapUsage,1,0,18009.259798499996,43302.0,17738.07180249999,43454.0,2,2
HashMapUsage,1,0,18230.37895249999,43347.0,17744.907718000002,43458.0,2,2
HashMapUsage,1,0,18355.779540500014,43364.0,17838.47092450001,43476.0,2,2
HashMapUsage,1,0,18417.587909500005,43404.0,17879.760159,43500.0,2,2
HashMapUsage,1,0,18936.44050350001,43405.0,17910.138453500014,43513.0,2,2
HashMapUsage,1,0,20748.37977999999,43411.0,17983.926539000015,43545.0,2,2
HashMapUsage,1,0,20753.441831999986,43462.0,17993.82008349999,43556.0,2,2
HashMapUsage,1,0,20940.092569,43496.0,18015.50241000001,43567.0,2,2
