EGAP(s),# EGAPs 'ObsoleteLayoutParam' fixed,# Hits on 'ObsoleteLayoutParam' fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
ObsoleteLayoutParam,3,3,10098.127089000001,10034.0,10180.185211,10043.0,39,14
ObsoleteLayoutParam,3,3,10108.497282000002,10037.0,10195.460734,10043.0,39,14
ObsoleteLayoutParam,3,3,10131.714922500001,10040.0,10261.353812499996,10044.0,39,14
ObsoleteLayoutParam,3,3,10139.084069,10045.0,10291.1610135,10046.0,39,14
ObsoleteLayoutParam,3,3,10151.565641500001,10064.0,10303.252765500001,10048.0,39,14
ObsoleteLayoutParam,3,3,10160.475454499998,10093.0,10311.420871499999,10048.0,39,14
ObsoleteLayoutParam,3,3,10180.473849,10135.0,10322.719557,10095.0,39,14
ObsoleteLayoutParam,3,3,10268.647621,10138.0,10373.765231000003,10190.0,39,14
ObsoleteLayoutParam,3,3,10415.382760499999,10249.0,10468.791577000005,10197.0,39,14
ObsoleteLayoutParam,3,3,8653.592639500002,8180.999999999999,8691.886952500001,8180.0,45,14
ObsoleteLayoutParam,3,3,8815.721674500004,8237.0,8747.035883499999,8234.0,45,14
ObsoleteLayoutParam,3,3,8851.043310000001,8270.0,8784.889758499998,8279.0,45,14
ObsoleteLayoutParam,3,3,8873.290987999997,8283.0,8798.751935,8326.0,45,14
ObsoleteLayoutParam,3,3,8894.8677505,8284.0,8879.473060499997,8334.0,45,14
ObsoleteLayoutParam,3,3,8895.004950999999,8308.0,8884.195640500002,8337.0,45,14
ObsoleteLayoutParam,3,3,8920.350263500002,8318.0,8884.448864500002,8337.0,45,14
ObsoleteLayoutParam,3,3,8930.863782999997,8333.0,8945.510212,8338.0,45,14
ObsoleteLayoutParam,3,3,8951.8016935,8335.0,8997.939252500004,8339.0,45,14
ObsoleteLayoutParam,3,3,8964.971199999998,8338.0,9004.027579000003,8385.0,45,14
ObsoleteLayoutParam,3,3,8995.746238,8341.0,9061.008427,8390.0,45,14
ObsoleteLayoutParam,3,3,9069.9702505,8383.0,9126.5916485,8432.0,45,14
ObsoleteLayoutParam,3,3,9088.393713,8384.0,9128.963071000004,8432.0,45,14
ObsoleteLayoutParam,3,3,9088.523635499998,8416.0,9135.3810555,8433.0,45,14
ObsoleteLayoutParam,3,3,9091.8775045,8427.0,9160.240095000003,8434.0,45,14
ObsoleteLayoutParam,3,3,9127.889247500003,8435.0,9162.807959999998,8436.0,45,14
ObsoleteLayoutParam,3,3,9149.388127,8479.0,9197.694030499999,8437.0,45,14
ObsoleteLayoutParam,3,3,9186.286585999997,8485.0,9222.701602499998,8440.0,45,14
ObsoleteLayoutParam,3,3,9195.076293000002,8489.0,9365.952754,8444.0,45,14
ObsoleteLayoutParam,3,3,9291.907301,8532.0,9387.504014,8448.0,45,14
ObsoleteLayoutParam,3,3,9357.246103999996,8533.0,9423.838835500002,8450.0,45,14
ObsoleteLayoutParam,3,3,9446.657258000003,8533.0,9665.449768499997,8478.0,45,14
ObsoleteLayoutParam,3,3,9498.079965499997,8536.0,9690.825775500001,8482.0,45,14
ObsoleteLayoutParam,3,3,9502.208528,8539.0,9696.257447,8538.0,45,14
ObsoleteLayoutParam,3,3,9680.061065500004,8587.0,9782.808436000001,8545.0,45,14
ObsoleteLayoutParam,3,3,10180.836334500002,9836.0,10003.597864500001,9738.0,37,12
ObsoleteLayoutParam,3,3,10185.333001500001,9864.0,10107.649156999996,9771.0,37,12
ObsoleteLayoutParam,3,3,10213.486401999999,9898.0,10133.067977000006,9840.0,37,12
ObsoleteLayoutParam,3,3,10275.909286499997,9900.0,10189.417690499999,9936.0,37,12
ObsoleteLayoutParam,3,3,10293.540976499999,9903.0,10264.104556000004,9937.0,37,12
ObsoleteLayoutParam,3,3,10333.994614500001,9905.0,10282.142108,9938.0,37,12
ObsoleteLayoutParam,3,3,10364.562469999997,9909.0,10355.9808945,9939.0,37,12
ObsoleteLayoutParam,3,3,10388.164034000001,9928.0,10379.407645000003,9941.0,37,12
ObsoleteLayoutParam,3,3,10425.217188999999,9935.0,10393.9245135,9942.0,37,12
ObsoleteLayoutParam,3,3,10437.7950055,9940.0,10405.430731999997,9943.0,37,12
ObsoleteLayoutParam,3,3,10440.9753885,9941.0,10423.102495500003,9943.0,37,12
ObsoleteLayoutParam,3,3,10445.0702875,9942.0,10531.434967,9943.0,37,12
ObsoleteLayoutParam,3,3,10453.0262575,9945.0,10573.394022499999,9944.0,37,12
ObsoleteLayoutParam,3,3,10519.155526500002,9994.0,10616.776000499996,9945.0,37,12
ObsoleteLayoutParam,3,3,10520.412043000004,9998.0,10630.504081,9948.0,37,12
ObsoleteLayoutParam,3,3,10552.977601999997,10002.0,10634.6464745,10002.0,37,12
ObsoleteLayoutParam,3,3,10574.188189,10005.0,10676.410838000002,10040.0,37,12
ObsoleteLayoutParam,3,3,10588.134754000002,10026.0,10727.374486000002,10047.0,37,12
ObsoleteLayoutParam,3,3,10597.580306500005,10031.0,10735.382056499999,10056.0,37,12
ObsoleteLayoutParam,3,3,10653.940322000002,10040.0,10805.540737500001,10059.0,37,12
ObsoleteLayoutParam,3,3,10680.287263500002,10043.0,10872.7235995,10087.0,37,12
ObsoleteLayoutParam,3,3,10844.991430500002,10044.0,10926.449110999994,10089.0,37,12
ObsoleteLayoutParam,3,3,10939.258295500005,10050.0,10929.081560999997,10098.0,37,12
ObsoleteLayoutParam,3,3,10989.3102615,10050.0,10995.945323,10137.0,37,12
ObsoleteLayoutParam,3,3,11281.772119999998,10215.0,11006.874929500003,10137.0,37,12
ObsoleteLayoutParam,12,12,8040.025202500001,7833.0,8090.2181875000015,8227.0,19,18
ObsoleteLayoutParam,12,12,8145.391561000002,8038.0,8105.631850500002,8232.0,19,18
ObsoleteLayoutParam,12,12,8195.4841645,8039.0,8226.875943999998,8269.0,19,18
ObsoleteLayoutParam,12,12,8287.152141499999,8183.999999999999,8276.764997499999,8284.0,19,18
ObsoleteLayoutParam,12,12,8304.459411500002,8189.999999999999,8287.285695500002,8322.0,19,18
ObsoleteLayoutParam,12,12,8393.917505500003,8232.0,8312.712122500001,8329.0,19,18
ObsoleteLayoutParam,12,12,8400.890473,8235.0,8335.6465315,8331.0,19,18
ObsoleteLayoutParam,12,12,8416.6837145,8235.0,8341.26091,8332.0,19,18
ObsoleteLayoutParam,12,12,8417.762978499999,8240.0,8342.155804000004,8334.0,19,18
ObsoleteLayoutParam,12,12,8424.867996999998,8243.0,8367.314294,8335.0,19,18
ObsoleteLayoutParam,12,12,8425.577796,8291.0,8373.574246499997,8337.0,19,18
ObsoleteLayoutParam,12,12,8454.280586000003,8291.0,8403.4426785,8337.0,19,18
ObsoleteLayoutParam,12,12,8464.035564,8327.0,8422.759295999998,8382.0,19,18
ObsoleteLayoutParam,12,12,8511.81078,8330.0,8434.2325005,8386.0,19,18
ObsoleteLayoutParam,12,12,8523.162179500001,8335.0,8458.954062000003,8429.0,19,18
ObsoleteLayoutParam,12,12,8549.266008999999,8336.0,8462.050698500003,8429.0,19,18
ObsoleteLayoutParam,12,12,8551.241214500005,8337.0,8524.923901,8432.0,19,18
ObsoleteLayoutParam,12,12,8647.6063115,8341.0,8528.810191999999,8435.0,19,18
ObsoleteLayoutParam,12,12,8731.048211000003,8342.0,8569.749526500002,8439.0,19,18
ObsoleteLayoutParam,12,12,8997.212022500002,8379.0,8575.830938000003,8481.0,19,18
ObsoleteLayoutParam,12,12,10661.477063,8381.0,8647.0857125,8526.0,19,18
ObsoleteLayoutParam,12,12,10702.7013345,8431.0,8670.118908999999,8528.0,19,18
ObsoleteLayoutParam,12,12,10966.268437499999,8432.0,8734.9253385,8537.0,19,18
ObsoleteLayoutParam,12,12,11041.273826,8434.0,8839.759048499998,8546.0,19,18
ObsoleteLayoutParam,12,12,11464.646824,8439.0,8860.985561000005,8552.0,19,18
ObsoleteLayoutParam,12,12,7881.862236499999,8633.0,7998.543084499998,8630.0,19,18
ObsoleteLayoutParam,12,12,8019.871343999998,8733.0,8026.563310499999,8652.0,19,18
ObsoleteLayoutParam,12,12,8131.457858999996,8735.0,8091.5769514999965,8733.0,19,18
ObsoleteLayoutParam,12,12,8163.730042999998,8735.0,8091.727912999996,8740.0,19,18
ObsoleteLayoutParam,12,12,8192.975780499997,8738.0,8125.579603999997,8829.0,19,18
ObsoleteLayoutParam,12,12,8202.014209,8794.0,8160.3726874999975,8832.0,19,18
ObsoleteLayoutParam,12,12,8248.959696,8831.0,8202.289722999998,8833.0,19,18
ObsoleteLayoutParam,12,12,8249.242637499996,8833.0,8209.134083,8834.0,19,18
ObsoleteLayoutParam,12,12,8250.537508499998,8838.0,8269.869942999998,8834.0,19,18
ObsoleteLayoutParam,12,12,8286.0497835,8838.0,8271.193912999997,8835.0,19,18
ObsoleteLayoutParam,12,12,8311.563849999997,8839.0,8283.393041999998,8838.0,19,18
ObsoleteLayoutParam,12,12,8324.3172065,8841.0,8321.132897499996,8848.0,19,18
ObsoleteLayoutParam,12,12,8339.797913,8843.0,8338.372804999997,8881.0,19,18
ObsoleteLayoutParam,12,12,8389.933143999997,8882.0,8342.393467999997,8882.0,19,18
ObsoleteLayoutParam,12,12,8400.722793999998,8887.0,8358.6831485,8893.0,19,18
ObsoleteLayoutParam,12,12,8504.205896500003,8933.0,8374.502806999999,8932.0,19,18
ObsoleteLayoutParam,12,12,8509.734269500002,8934.0,8403.269539,8933.0,19,18
ObsoleteLayoutParam,12,12,8544.551751000003,8934.0,8461.736380499999,8936.0,19,18
ObsoleteLayoutParam,12,12,8553.536399500006,8936.0,8519.031005500005,8936.0,19,18
ObsoleteLayoutParam,12,12,8580.519720999997,8937.0,8575.281935499997,9027.0,19,18
ObsoleteLayoutParam,12,12,8607.458234999996,8945.0,8641.8128235,9034.0,19,18
ObsoleteLayoutParam,12,12,8629.762019000002,8986.0,8655.811531500001,9035.0,19,18
ObsoleteLayoutParam,12,12,8740.066758,8987.0,8677.277025500001,9040.0,19,18
ObsoleteLayoutParam,12,12,8757.2027195,8995.0,8806.482770500003,9040.0,19,18
ObsoleteLayoutParam,12,12,8772.729164999999,9042.0,11784.818472500003,9118.0,19,18
ObsoleteLayoutParam,12,12,8368.658313,9734.0,8169.550843999998,9688.0,19,18
ObsoleteLayoutParam,12,12,8435.8433415,9738.0,8333.373856499999,9697.0,19,18
ObsoleteLayoutParam,12,12,8537.8987075,9739.0,8394.540276000002,9732.0,19,18
ObsoleteLayoutParam,12,12,8540.392514000001,9742.0,8424.407715000001,9744.0,19,18
ObsoleteLayoutParam,12,12,8593.811031500001,9744.0,8436.948036499998,9789.0,19,18
ObsoleteLayoutParam,12,12,8598.436303000002,9747.0,8446.277947499997,9826.0,19,18
ObsoleteLayoutParam,12,12,8646.6143915,9790.0,8463.855825,9829.0,19,18
ObsoleteLayoutParam,12,12,8674.666918999998,9818.0,8510.270686500002,9836.0,19,18
ObsoleteLayoutParam,12,12,8695.351761999998,9833.0,8615.203636000002,9837.0,19,18
ObsoleteLayoutParam,12,12,8695.914295999997,9833.0,8633.718906000002,9838.0,19,18
ObsoleteLayoutParam,12,12,8746.923387499997,9840.0,8647.105577000002,9840.0,19,18
ObsoleteLayoutParam,12,12,8777.848284500002,9845.0,8665.805378500005,9840.0,19,18
ObsoleteLayoutParam,12,12,8815.354003000004,9853.0,8682.256634,9846.0,19,18
ObsoleteLayoutParam,12,12,8819.979467000001,9889.0,8701.846916499999,9892.0,19,18
ObsoleteLayoutParam,12,12,8826.3777405,9892.0,8722.095400500002,9896.0,19,18
ObsoleteLayoutParam,12,12,8844.285901499996,9893.0,8754.059331,9901.0,19,18
ObsoleteLayoutParam,12,12,8844.844759999998,9935.0,8761.571648000001,9911.0,19,18
ObsoleteLayoutParam,12,12,8875.21625,9939.0,8774.9038875,9912.0,19,18
ObsoleteLayoutParam,12,12,8900.804577499997,9944.0,8834.283365500005,9936.0,19,18
ObsoleteLayoutParam,12,12,8912.881254499998,9960.0,8866.664923999999,9941.0,19,18
ObsoleteLayoutParam,12,12,8975.259192500002,10001.0,8867.383975,9991.0,19,18
ObsoleteLayoutParam,12,12,8989.325877000001,10011.0,8875.488583499999,10031.0,19,18
ObsoleteLayoutParam,12,12,9052.267863500003,10039.0,8894.999639499996,10037.0,19,18
ObsoleteLayoutParam,12,12,9593.932440000002,10041.0,8954.500719,10052.0,19,18
ObsoleteLayoutParam,12,12,10351.9114115,10121.0,9043.711755499999,10242.0,19,18
ObsoleteLayoutParam,12,12,9101.8769005,7932.0,9123.947962499997,7987.0,36,18
ObsoleteLayoutParam,12,12,9139.731161500002,7934.0,9125.4666965,8023.999999999999,36,18
ObsoleteLayoutParam,12,12,9142.455103000006,7987.0,9176.423362000001,8026.999999999999,36,18
ObsoleteLayoutParam,12,12,9217.988243499996,8020.0,9199.673618500003,8028.000000000001,36,18
ObsoleteLayoutParam,12,12,9239.979744500002,8034.000000000001,9259.982213000003,8032.999999999999,36,18
ObsoleteLayoutParam,12,12,9298.053290000002,8034.000000000001,9302.823424000002,8032.999999999999,36,18
ObsoleteLayoutParam,12,12,9310.084975999998,8048.0,9345.295227000002,8044.000000000001,36,18
ObsoleteLayoutParam,12,12,9322.739428499997,8055.0,9367.007137999999,8068.0,36,18
ObsoleteLayoutParam,12,12,9351.235406499998,8125.0,9407.118358500002,8115.0,36,18
ObsoleteLayoutParam,12,12,9360.129710000003,8135.999999999999,9436.114334000002,8131.0,36,18
ObsoleteLayoutParam,12,12,9374.350278500002,8175.000000000001,9478.2285495,8134.0,36,18
ObsoleteLayoutParam,12,12,9380.980917500001,8178.000000000001,9488.873132499999,8135.0,36,18
ObsoleteLayoutParam,12,12,9410.062966500003,8189.999999999999,9494.408437999999,8138.0,36,18
ObsoleteLayoutParam,12,12,9424.245508,8196.0,9495.738879999999,8141.0,36,18
ObsoleteLayoutParam,12,12,9441.321130000004,8225.0,9506.228302500002,8185.000000000001,36,18
ObsoleteLayoutParam,12,12,9479.257220000003,8237.0,9522.897667500003,8230.0,36,18
ObsoleteLayoutParam,12,12,9496.029954,8238.0,9551.887301999997,8237.0,36,18
ObsoleteLayoutParam,12,12,9515.566627500002,8286.0,9554.597661500002,8238.0,36,18
ObsoleteLayoutParam,12,12,9516.494895500002,8286.0,9576.524296000003,8281.0,36,18
ObsoleteLayoutParam,12,12,9528.112735000002,8330.0,9722.171673000003,8285.0,36,18
ObsoleteLayoutParam,12,12,9543.032877499998,8330.0,9770.556706500001,8324.0,36,18
ObsoleteLayoutParam,12,12,9574.180917000002,8334.0,9797.859313499997,8330.0,36,18
ObsoleteLayoutParam,12,12,9599.378499999999,8433.0,9798.303077500002,8341.0,36,18
ObsoleteLayoutParam,12,12,9742.30702,8439.0,9955.609323999997,8391.0,36,18
ObsoleteLayoutParam,12,12,9904.538210500003,8455.0,10256.886471999998,8424.0,36,18
ObsoleteLayoutParam,12,12,9675.7993315,9811.0,9600.674969,9743.0,17,16
ObsoleteLayoutParam,12,12,9731.452066500004,9836.0,9882.646516,9849.0,17,16
ObsoleteLayoutParam,12,12,9827.484952500003,9838.0,9936.833801000002,9853.0,17,16
ObsoleteLayoutParam,12,12,9905.380541499997,9888.0,9992.298675,9853.0,17,16
ObsoleteLayoutParam,12,12,10007.536999500002,9893.0,10058.611427999998,9888.0,17,16
ObsoleteLayoutParam,12,12,10025.485078,9900.0,10086.197626999996,9888.0,17,16
ObsoleteLayoutParam,12,12,10124.371522000003,9939.0,10086.3469325,9930.0,17,16
ObsoleteLayoutParam,12,12,10129.486658000003,9940.0,10114.666845,9934.0,17,16
ObsoleteLayoutParam,12,12,10138.040807999996,9941.0,10131.294393500002,9941.0,17,16
ObsoleteLayoutParam,12,12,10156.982063999998,9941.0,10152.186108999995,9941.0,17,16
ObsoleteLayoutParam,12,12,10157.6700875,9942.0,10152.822242,9944.0,17,16
ObsoleteLayoutParam,12,12,10182.652017999999,9942.0,10156.0190305,9945.0,17,16
ObsoleteLayoutParam,12,12,10189.629633499999,9943.0,10186.598912500005,9946.0,17,16
ObsoleteLayoutParam,12,12,10197.1516675,9944.0,10227.411055,9990.0,17,16
ObsoleteLayoutParam,12,12,10200.503689000001,9953.0,10238.812085000003,10039.0,17,16
ObsoleteLayoutParam,12,12,10267.332054500002,10002.0,10251.0771125,10052.0,17,16
ObsoleteLayoutParam,12,12,10271.336055999996,10024.0,10257.134695499999,10090.0,17,16
ObsoleteLayoutParam,12,12,10273.412117499995,10038.0,10299.059731499996,10091.0,17,16
ObsoleteLayoutParam,12,12,10286.354570000001,10041.0,10300.26774,10092.0,17,16
ObsoleteLayoutParam,12,12,10381.355121499999,10046.0,10301.326050500002,10128.0,17,16
ObsoleteLayoutParam,12,12,10486.493588000005,10048.0,10304.923281500001,10138.0,17,16
ObsoleteLayoutParam,12,12,10530.863852500002,10057.0,10348.432159500002,10138.0,17,16
ObsoleteLayoutParam,12,12,10614.821358000001,10098.0,10481.752904,10142.0,17,16
ObsoleteLayoutParam,12,12,10631.507091000001,10100.0,10812.758530000003,10144.0,17,16
ObsoleteLayoutParam,12,12,10752.666152499998,10141.0,11143.218969499998,10153.0,17,16
ObsoleteLayoutParam,12,12,9890.190812,8430.0,9639.191095500002,8688.0,3,3
ObsoleteLayoutParam,12,12,9930.375248000002,8832.0,9920.442156500007,8735.0,3,3
ObsoleteLayoutParam,12,12,10000.142381500003,8832.0,9963.445649000003,8747.0,3,3
ObsoleteLayoutParam,12,12,10025.838144000001,8836.0,9963.918097,8790.0,3,3
ObsoleteLayoutParam,12,12,10054.835821,8840.0,9970.150659499997,8791.0,3,3
ObsoleteLayoutParam,12,12,10062.765635000002,8840.0,9978.053840499997,8833.0,3,3
ObsoleteLayoutParam,12,12,10072.549310999993,8840.0,10018.490459,8834.0,3,3
ObsoleteLayoutParam,12,12,10077.663511000008,8851.0,10028.044050000002,8841.0,3,3
ObsoleteLayoutParam,12,12,10079.547566000001,8884.0,10038.625873499996,8841.0,3,3
ObsoleteLayoutParam,12,12,10105.2911175,8886.0,10042.478215000001,8851.0,3,3
ObsoleteLayoutParam,12,12,10131.359077000001,8887.0,10076.558187999997,8890.0,3,3
ObsoleteLayoutParam,12,12,10179.262739999996,8938.0,10077.310352,8901.0,3,3
ObsoleteLayoutParam,12,12,10220.606183999998,8938.0,10092.482968000004,8934.0,3,3
ObsoleteLayoutParam,12,12,10239.658517,8939.0,10132.544676,8936.0,3,3
ObsoleteLayoutParam,12,12,10279.615775000002,8940.0,10132.637103000001,8937.0,3,3
ObsoleteLayoutParam,12,12,10329.140546,8943.0,10134.466730500002,8942.0,3,3
ObsoleteLayoutParam,12,12,10336.727979500005,8945.0,10179.346601000005,8981.0,3,3
ObsoleteLayoutParam,12,12,10355.4155395,8984.0,10212.517262999998,8985.0,3,3
ObsoleteLayoutParam,12,12,10418.768088500005,8997.0,10276.248865,9004.0,3,3
ObsoleteLayoutParam,12,12,10433.513804000002,9038.0,10293.7499225,9030.0,3,3
ObsoleteLayoutParam,12,12,10448.862565499998,9038.0,10307.9046985,9042.0,3,3
ObsoleteLayoutParam,12,12,10508.194452500002,9040.0,10430.894655999999,9043.0,3,3
ObsoleteLayoutParam,12,12,10587.962818500002,9040.0,10434.195928000005,9089.0,3,3
ObsoleteLayoutParam,12,12,10616.973340499995,9187.0,10689.167418499997,9135.0,3,3
ObsoleteLayoutParam,12,12,11915.881048000001,9233.0,10696.344927500002,9242.0,3,3
ObsoleteLayoutParam,12,12,9628.712484000003,9134.0,9505.179398,9131.0,2,2
ObsoleteLayoutParam,12,12,9644.8384955,9189.0,9587.110670999999,9183.0,2,2
ObsoleteLayoutParam,12,12,9666.558651500003,9195.0,9671.797797999996,9185.0,2,2
ObsoleteLayoutParam,12,12,9670.3003145,9236.0,9672.4799065,9240.0,2,2
ObsoleteLayoutParam,12,12,9754.1495435,9237.0,9676.091926499997,9241.0,2,2
ObsoleteLayoutParam,12,12,9777.266765,9239.0,9710.295682000005,9247.0,2,2
ObsoleteLayoutParam,12,12,9836.171911500001,9281.0,9857.753397500002,9272.0,2,2
ObsoleteLayoutParam,12,12,9843.346631999997,9292.0,9893.336391499999,9289.0,2,2
ObsoleteLayoutParam,12,12,9867.520220000002,9336.0,9900.824799999999,9299.0,2,2
ObsoleteLayoutParam,12,12,9891.228110499997,9336.0,9913.885469500003,9335.0,2,2
ObsoleteLayoutParam,12,12,9931.811775000002,9336.0,9987.648891,9337.0,2,2
ObsoleteLayoutParam,12,12,10002.6842755,9337.0,10042.747016000003,9337.0,2,2
ObsoleteLayoutParam,12,12,10012.035248,9339.0,10116.0170985,9337.0,2,2
ObsoleteLayoutParam,12,12,10030.746665000002,9342.0,10164.590822,9338.0,2,2
ObsoleteLayoutParam,12,12,10120.766595999996,9386.0,10217.265562999999,9341.0,2,2
ObsoleteLayoutParam,12,12,10134.036654500002,9392.0,10228.9863375,9342.0,2,2
ObsoleteLayoutParam,12,12,10170.655302499996,9397.0,10260.132907500001,9342.0,2,2
ObsoleteLayoutParam,12,12,10188.731234,9403.0,10262.526699499997,9386.0,2,2
ObsoleteLayoutParam,12,12,10248.783850999995,9435.0,10280.274590000003,9391.0,2,2
ObsoleteLayoutParam,12,12,10272.447466500003,9440.0,10322.302879999997,9437.0,2,2
ObsoleteLayoutParam,12,12,10313.038884500003,9444.0,10399.817153500004,9439.0,2,2
ObsoleteLayoutParam,12,12,10366.919729499996,9446.0,10579.179906000007,9442.0,2,2
ObsoleteLayoutParam,12,12,10483.394371500006,9500.0,10638.982914,9520.0,2,2
ObsoleteLayoutParam,12,12,10562.123172000005,9533.0,10649.289431500003,9534.0,2,2
ObsoleteLayoutParam,12,12,10630.501623000002,9648.0,12987.332338000004,9632.0,2,2
ObsoleteLayoutParam,12,12,10274.291134000001,10241.0,10315.765958500002,10243.0,2,2
ObsoleteLayoutParam,12,12,10473.851434499999,10288.0,10360.493625000003,10244.0,2,2
ObsoleteLayoutParam,12,12,10510.988114499998,10340.0,10370.447893500002,10341.0,2,2
ObsoleteLayoutParam,12,12,10522.601274499999,10345.0,10429.908578000002,10355.0,2,2
ObsoleteLayoutParam,12,12,10601.429462999999,10382.0,10432.843468,10382.0,2,2
ObsoleteLayoutParam,12,12,10603.274964000007,10391.0,10463.762328,10382.0,2,2
ObsoleteLayoutParam,12,12,10607.667388500002,10432.0,10500.762277499996,10389.0,2,2
ObsoleteLayoutParam,12,12,10615.979840000004,10433.0,10520.307481499998,10395.0,2,2
ObsoleteLayoutParam,12,12,10634.947804000003,10439.0,10535.217045499998,10408.0,2,2
ObsoleteLayoutParam,12,12,10669.533474000003,10441.0,10597.470626,10438.0,2,2
ObsoleteLayoutParam,12,12,10711.2124835,10443.0,10605.506794999998,10442.0,2,2
ObsoleteLayoutParam,12,12,10751.4174945,10444.0,10651.0754745,10442.0,2,2
ObsoleteLayoutParam,12,12,10753.130105499999,10487.0,10683.449994000004,10443.0,2,2
ObsoleteLayoutParam,12,12,10765.586892499998,10488.0,10687.720369499997,10491.0,2,2
ObsoleteLayoutParam,12,12,10790.340091499998,10492.0,10718.058767500002,10497.0,2,2
ObsoleteLayoutParam,12,12,10813.309076499998,10492.0,10758.1775035,10518.0,2,2
ObsoleteLayoutParam,12,12,10841.815883,10522.0,10767.504766000004,10543.0,2,2
ObsoleteLayoutParam,12,12,10925.316931999998,10525.0,10780.335055500003,10544.0,2,2
ObsoleteLayoutParam,12,12,11024.821395500001,10540.0,10793.631310000002,10544.0,2,2
ObsoleteLayoutParam,12,12,11045.89566,10542.0,10822.774561000004,10545.0,2,2
ObsoleteLayoutParam,12,12,11055.526163,10542.0,10893.227363000004,10552.0,2,2
ObsoleteLayoutParam,12,12,11058.192353999999,10545.0,11008.220713000008,10595.0,2,2
ObsoleteLayoutParam,12,12,11106.942294999995,10547.0,11018.575391,10600.0,2,2
ObsoleteLayoutParam,12,12,11193.275636000006,10582.0,11027.288500499999,10640.0,2,2
ObsoleteLayoutParam,12,12,11304.881355,10947.0,11295.079804499997,10729.0,2,2
ObsoleteLayoutParam,12,12,9670.726104,8729.0,9651.103521000005,8686.0,3,3
ObsoleteLayoutParam,12,12,9734.839551500003,8793.0,9656.681154500004,8783.0,3,3
ObsoleteLayoutParam,12,12,9768.337818500002,8794.0,9737.380423999999,8815.0,3,3
ObsoleteLayoutParam,12,12,9801.847495000002,8819.0,9824.158903000003,8835.0,3,3
ObsoleteLayoutParam,12,12,9819.325512500001,8826.0,9880.765683,8835.0,3,3
ObsoleteLayoutParam,12,12,9856.048545999998,8835.0,9918.805902000002,8838.0,3,3
ObsoleteLayoutParam,12,12,9860.346327999998,8836.0,9955.048110500002,8845.0,3,3
ObsoleteLayoutParam,12,12,9866.286931,8837.0,9964.928495499997,8880.0,3,3
ObsoleteLayoutParam,12,12,9892.518797499997,8841.0,9966.994731,8887.0,3,3
ObsoleteLayoutParam,12,12,9910.356704000002,8843.0,10029.421400500001,8926.0,3,3
ObsoleteLayoutParam,12,12,9976.221593999999,8889.0,10040.057784499997,8933.0,3,3
ObsoleteLayoutParam,12,12,10085.545584999996,8892.0,10054.930756499996,8933.0,3,3
ObsoleteLayoutParam,12,12,10114.733871000004,8931.0,10088.040866000003,8936.0,3,3
ObsoleteLayoutParam,12,12,10189.721767500003,8932.0,10108.316454999998,8940.0,3,3
ObsoleteLayoutParam,12,12,10192.109449000001,8936.0,10132.9039265,8940.0,3,3
ObsoleteLayoutParam,12,12,10227.7609285,8937.0,10134.649017500005,8986.0,3,3
